add device 1: /dev/input/event10
add device 3: /dev/input/event1
[1423674092.454777] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.466731] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674092.466741] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000700            
[1423674092.466744] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000030b            
[1423674092.466750] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.478937] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674092.478943] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    0000079e            
[1423674092.478947] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000030c            
[1423674092.478951] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.491397] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674092.491409] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000839            
[1423674092.491413] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000314            
[1423674092.491420] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.503452] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674092.503459] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000008c2            
[1423674092.503462] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000321            
[1423674092.503464] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000007            
[1423674092.503468] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.515610] /dev/input/event1: EV_ABS       003f                 0000000f            
[1423674092.515619] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000939            
[1423674092.515621] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000335            
[1423674092.515624] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000006            
[1423674092.515627] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.528014] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674092.528030] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000986            
[1423674092.528036] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000347            
[1423674092.528044] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.540065] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000009bb            
[1423674092.540075] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000355            
[1423674092.540084] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.552055] /dev/input/event1: EV_ABS       003f                 0000000f            
[1423674092.552063] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000009e0            
[1423674092.552067] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000361            
[1423674092.552072] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.564120] /dev/input/event1: EV_ABS       003f                 00000007            
[1423674092.564127] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000009ea            
[1423674092.564130] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000366            
[1423674092.564134] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.576123] /dev/input/event1: EV_ABS       003f                 00000005            
[1423674092.576132] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000009f0            
[1423674092.576135] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000036d            
[1423674092.576140] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.588204] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000009f5            
[1423674092.588217] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000375            
[1423674092.588225] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000005            
[1423674092.588233] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.600147] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000009f0            
[1423674092.600152] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000383            
[1423674092.600158] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000006            
[1423674092.600161] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.612428] /dev/input/event1: EV_ABS       003f                 0000000c            
[1423674092.612438] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000009d4            
[1423674092.612442] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000394            
[1423674092.612448] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.624794] /dev/input/event1: EV_ABS       003f                 0000000f            
[1423674092.624804] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    0000097f            
[1423674092.624808] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000003a9            
[1423674092.624813] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.636746] /dev/input/event1: EV_ABS       003f                 0000000c            
[1423674092.636755] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000926            
[1423674092.636759] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000003ac            
[1423674092.636766] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.648932] /dev/input/event1: EV_ABS       003f                 0000000f            
[1423674092.648939] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000008bc            
[1423674092.648944] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.661212] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674092.661223] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    0000084e            
[1423674092.661228] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000003a7            
[1423674092.661233] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000007            
[1423674092.661239] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.673457] /dev/input/event1: EV_ABS       003f                 0000000f            
[1423674092.673469] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000007db            
[1423674092.673474] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000003a1            
[1423674092.673477] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000006            
[1423674092.673483] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.685606] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674092.685614] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    0000075d            
[1423674092.685617] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000397            
[1423674092.685620] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000007            
[1423674092.685624] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.697821] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000006d7            
[1423674092.697827] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000038b            
[1423674092.697831] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000007            
[1423674092.697834] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.710156] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674092.710164] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000648            
[1423674092.710166] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000380            
[1423674092.710174] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.722400] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000005a9            
[1423674092.722405] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000377            
[1423674092.722410] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.734702] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    0000050d            
[1423674092.734710] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000371            
[1423674092.734722] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.747018] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    0000046f            
[1423674092.747026] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000036f            
[1423674092.747033] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.759336] /dev/input/event1: EV_ABS       003f                 00000019            
[1423674092.759345] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000003d7            
[1423674092.759349] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000373            
[1423674092.759357] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.771688] /dev/input/event1: EV_ABS       003f                 00000016            
[1423674092.771704] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    0000034b            
[1423674092.771714] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000037a            
[1423674092.771731] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.783744] /dev/input/event1: EV_ABS       003f                 00000019            
[1423674092.783750] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000002c9            
[1423674092.783753] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000386            
[1423674092.783757] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.796165] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674092.796175] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000257            
[1423674092.796179] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000392            
[1423674092.796185] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000008            
[1423674092.796190] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.808401] /dev/input/event1: EV_ABS       003f                 00000016            
[1423674092.808410] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000204            
[1423674092.808413] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000003a0            
[1423674092.808415] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000007            
[1423674092.808419] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.820680] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000001be            
[1423674092.820685] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000003a9            
[1423674092.820690] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.832982] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674092.832990] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000187            
[1423674092.832995] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000003b3            
[1423674092.833000] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.845206] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674092.845216] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000165            
[1423674092.845220] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000003ba            
[1423674092.845224] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.857782] /dev/input/event1: EV_ABS       003f                 00000016            
[1423674092.857795] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000155            
[1423674092.857800] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000003be            
[1423674092.857810] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.869703] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674092.869710] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000150            
[1423674092.869712] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000003bf            
[1423674092.869716] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000006            
[1423674092.869719] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.881927] /dev/input/event1: EV_ABS       003f                 0000000f            
[1423674092.881938] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.894384] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674092.894396] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000163            
[1423674092.894401] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000003b5            
[1423674092.894408] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.906506] /dev/input/event1: EV_ABS       003f                 0000000f            
[1423674092.906519] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000001bb            
[1423674092.906524] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000038b            
[1423674092.906527] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000006            
[1423674092.906532] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.918558] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674092.918566] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000216            
[1423674092.918570] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000368            
[1423674092.918577] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.930722] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000281            
[1423674092.930725] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000033d            
[1423674092.930730] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.942984] /dev/input/event1: EV_ABS       003f                 0000000f            
[1423674092.942993] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000002f5            
[1423674092.942998] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000317            
[1423674092.943002] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000007            
[1423674092.943007] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.955365] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000377            
[1423674092.955373] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002e9            
[1423674092.955381] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000007            
[1423674092.955387] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.967549] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674092.967559] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    0000040d            
[1423674092.967568] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002c1            
[1423674092.967578] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.979939] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674092.979947] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000004b1            
[1423674092.979951] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000029a            
[1423674092.979959] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000006            
[1423674092.979963] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674092.991906] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000555            
[1423674092.991911] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000279            
[1423674092.991916] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.004209] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674093.004218] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000607            
[1423674093.004222] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000263            
[1423674093.004227] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.016492] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674093.016503] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000006c4            
[1423674093.016510] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000024f            
[1423674093.016515] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000006            
[1423674093.016521] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.028570] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674093.028576] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000783            
[1423674093.028579] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000024b            
[1423674093.028583] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.040832] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674093.040841] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000832            
[1423674093.040843] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000253            
[1423674093.040848] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.053237] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000008c9            
[1423674093.053245] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000261            
[1423674093.053253] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.065244] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    0000094f            
[1423674093.065250] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000270            
[1423674093.065254] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.077359] /dev/input/event1: EV_ABS       003f                 0000000a            
[1423674093.077367] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000009bd            
[1423674093.077370] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000281            
[1423674093.077375] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.089603] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674093.089613] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000009e6            
[1423674093.089615] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000028e            
[1423674093.089619] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000007            
[1423674093.089624] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.099875] /dev/input/event1: EV_ABS       ABS_MT_TRACKING_ID   ffffffff            
[1423674093.099969] /dev/input/event1: EV_KEY       BTN_TOUCH            UP                  
[1423674093.099974] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.191469] /dev/input/event1: EV_ABS       ABS_MT_TRACKING_ID   000003a2            
[1423674093.191475] /dev/input/event1: EV_ABS       003f                 00000005            
[1423674093.191479] /dev/input/event1: EV_KEY       BTN_TOUCH            DOWN                
[1423674093.191483] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000009f2            
[1423674093.191485] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002c4            
[1423674093.191488] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000006            
[1423674093.191606] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.204130] /dev/input/event1: EV_ABS       003f                 0000000c            
[1423674093.204141] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000009c3            
[1423674093.204147] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002cb            
[1423674093.204154] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.216322] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674093.216333] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000965            
[1423674093.216337] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002d7            
[1423674093.216347] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.228724] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674093.228737] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    0000091d            
[1423674093.228743] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002e2            
[1423674093.228751] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.240973] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000008b3            
[1423674093.240991] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002f1            
[1423674093.241006] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.252979] /dev/input/event1: EV_ABS       003f                 0000000f            
[1423674093.252992] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000860            
[1423674093.252995] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002fb            
[1423674093.253003] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000005            
[1423674093.253007] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.265151] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674093.265164] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000007f8            
[1423674093.265167] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000307            
[1423674093.265176] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.277183] /dev/input/event1: EV_ABS       003f                 0000000c            
[1423674093.277193] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000796            
[1423674093.277197] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000030b            
[1423674093.277202] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.289542] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000730            
[1423674093.289556] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000308            
[1423674093.289570] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.301480] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674093.301489] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000006ca            
[1423674093.301492] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002fc            
[1423674093.301497] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000006            
[1423674093.301501] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.313638] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000658            
[1423674093.313643] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002e9            
[1423674093.313646] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000007            
[1423674093.313650] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.326121] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674093.326131] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000005e1            
[1423674093.326136] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002d0            
[1423674093.326140] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000007            
[1423674093.326145] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.338118] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000562            
[1423674093.338123] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002bb            
[1423674093.338127] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.350547] /dev/input/event1: EV_ABS       003f                 00000016            
[1423674093.350561] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000004db            
[1423674093.350568] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002a6            
[1423674093.350573] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000008            
[1423674093.350581] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.362750] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674093.362756] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000459            
[1423674093.362760] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000297            
[1423674093.362765] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000007            
[1423674093.362768] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.375384] /dev/input/event1: EV_ABS       003f                 00000019            
[1423674093.375396] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000003da            
[1423674093.375399] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000028e            
[1423674093.375403] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000008            
[1423674093.375407] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.387457] /dev/input/event1: EV_ABS       003f                 00000016            
[1423674093.387464] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    0000035e            
[1423674093.387467] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000288            
[1423674093.387471] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.399705] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674093.399711] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000002ef            
[1423674093.399716] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.412427] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000296            
[1423674093.412438] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000028b            
[1423674093.412447] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.424521] /dev/input/event1: EV_ABS       003f                 00000016            
[1423674093.424534] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    0000023d            
[1423674093.424539] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    00000295            
[1423674093.424548] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000007            
[1423674093.424555] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.436602] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000001f9            
[1423674093.436607] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000029b            
[1423674093.436612] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.448900] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000001be            
[1423674093.448906] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002a2            
[1423674093.448910] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.461306] /dev/input/event1: EV_ABS       003f                 00000014            
[1423674093.461317] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000192            
[1423674093.461320] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002aa            
[1423674093.461325] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.473672] /dev/input/event1: EV_ABS       003f                 00000016            
[1423674093.473690] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000179            
[1423674093.473697] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002b1            
[1423674093.473707] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MINOR   00000006            
[1423674093.473714] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.485649] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674093.485655] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    0000016c            
[1423674093.485658] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002b6            
[1423674093.485662] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.498161] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000168            
[1423674093.498170] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002b8            
[1423674093.498179] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.510122] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000169            
[1423674093.510127] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002b9            
[1423674093.510129] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000006            
[1423674093.510133] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.522330] /dev/input/event1: EV_ABS       003f                 0000000f            
[1423674093.522341] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    00000186            
[1423674093.522348] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    000002b5            
[1423674093.522354] /dev/input/event1: EV_SYN       SYN_REPORT           00000000            
[1423674093.534663] /dev/input/event1: EV_ABS       003f                 00000011            
[1423674093.534669] /dev/input/event1: EV_ABS       ABS_MT_POSITION_X    000001e9            
[1423674093.534672] /dev/input/event1: EV_ABS       ABS_MT_POSITION_Y    0000029b            
[1423674093.534675] /dev/input/event1: EV_ABS       ABS_MT_TOUCH_MAJOR   00000007            
